person_id,household_id,work_lat,work_lng,prev_work_lat,prev_work_lng,school_loc_lat,school_loc_lng
1711995802,17119958,47.61015,-122.201516,,,,
1711995803,17119958,,,,,47.673988,-122.121512
1711995804,17119958,,,,,47.673988,-122.121512
1711997101,17119971,47.677409,-122.093122,,,,
1711997102,17119971,47.643233,-122.1394,,,,
1711997701,17119977,47.7589,-122.19065,47.521601,-122.268668,47.7589,-122.19065
1711998401,17119984,47.613441,-122.331636,,,,
1711998402,17119984,,,,,47.699187,-122.333423
1711998901,17119989,47.645283,-122.125584,47.639318,-122.141646,,
1712001301,17120013,47.610201,-122.332534,47.610201,-122.332534,,
1712001302,17120013,47.625676,-122.35084,,,,
1712001303,17120013,,,,,,
1712002501,17120025,,,,,,
1712002502,17120025,,,,,,
1712003601,17120036,47.61087,-122.336129,47.663774,-122.2979,,
1712003602,17120036,47.669678,-122.383697,47.615013,-122.33915,,
1712004601,17120046,,,,,,
1712004602,17120046,,,,,,
1712007601,17120076,47.67711,-122.094461,,,,
1712009601,17120096,47.801709,-122.326493,47.655335,-122.30352,,
1712009602,17120096,47.491957,-122.289947,47.608427,-122.341418,,
1712012801,17120128,,,,,,
1712012802,17120128,,,,,,
1712012803,17120128,,,,,47.209087,-122.419971
1712012804,17120128,,,,,47.209087,-122.419971
1712014001,17120140,,,,,,
1712016801,17120168,,,,,,
1712016802,17120168,47.599078,-122.332305,,,,
1712017201,17120172,,,,,47.649869,-122.312805
1712017202,17120172,47.697999,-122.355081,47.706123,-122.325865,47.659357,-122.31089
1712017203,17120172,47.619201,-122.330794,,,,
1712018901,17120189,47.623183,-122.360423,47.605839,-122.330291,,
1712018902,17120189,,,,,,
1712024101,17120241,,,,,47.655335,-122.30352
1712025101,17120251,,,,,,
1712025102,17120251,,,,,,
1712025103,17120251,,,,,,
1712029601,17120296,47.605377,-122.336376,,,,
1712031801,17120318,47.617888,-122.20023,47.606209,-122.332071,,
1712031802,17120318,47.576087,-122.16511,47.61015,-122.201516,,
1712033501,17120335,,,,,,
1712033502,17120335,,,,,,
1712035801,17120358,,,,,47.816842,-122.32769
1712035802,17120358,,,,,,
1712036001,17120360,47.622641,-122.337499,47.606136,-122.333817,,
1712036002,17120360,,,,,,
1712036003,17120360,,,,,,
1712036301,17120363,47.690571,-122.520885,,,,
1712036302,17120363,47.623001,-122.364545,,,,
1712041601,17120416,47.645181,-122.142835,,,,
1712043501,17120435,,,,,,
1712047501,17120475,47.095044,-122.62282,,,,
1712047502,17120475,,,,,,
1712048201,17120482,47.606136,-122.333817,,,,
1712048202,17120482,47.526416,-121.873982,,,,
1712048501,17120485,47.617601,-122.191406,,,,
1712048502,17120485,47.584333,-122.322176,,,,
1712049101,17120491,,,,,,
1712049102,17120491,47.61015,-122.201516,,,,
1712049103,17120491,,,,,,
1712049104,17120491,,,,,,
1712049901,17120499,,,,,,
1712050701,17120507,,,,,,
1712051801,17120518,47.578682,-122.165285,47.578812,-122.151857,,
1712051802,17120518,,,,,,
1712051803,17120518,,,,,,
1712052001,17120520,47.45025,-122.308817,47.45025,-122.308817,,
1712052101,17120521,47.623872,-122.33683,47.614553,-122.353135,,
1712053301,17120533,,,,,,
1712053302,17120533,,,,,,
1712055701,17120557,47.605063,-122.333976,47.607311,-122.337109,,
1712055702,17120557,47.622363,-122.359048,47.639322,-122.128383,,
1712055901,17120559,,,,,,
1712058101,17120581,47.625944,-122.190412,47.864058,-121.989618,,
1712058102,17120581,47.626593,-122.206238,,,,
1712060401,17120604,,,,,,
1712060501,17120605,47.589165,-122.335152,,,34.068921,-118.445181
1712060502,17120605,,,,,,
1712063601,17120636,47.68352,-122.263607,,,,
1712063602,17120636,47.68352,-122.263607,,,,
1712063603,17120636,,,,,47.685116,-122.284873
1712063604,17120636,,,,,,
1712065201,17120652,47.552993,-122.386549,47.630405,-122.178883,,
1712065202,17120652,47.634497,-122.325787,47.630405,-122.178883,,
1712066801,17120668,,,,,,
1712066802,17120668,47.802141,-122.324991,47.707648,-122.156525,,
1712067201,17120672,47.93096,-122.263134,,,,
1712067202,17120672,47.641191,-122.124139,,,,
1712067203,17120672,,,,,,
1712080301,17120803,47.613526,-122.332461,47.6136,-122.353546,,
1712080302,17120803,47.611914,-122.337739,47.612,-122.334786,,
1712083601,17120836,47.61015,-122.201516,47.606209,-122.332071,,
1712083602,17120836,,,,,,
1712083603,17120836,,,,,,
1712083604,17120836,,,,,,
1712085201,17120852,47.316852,-122.309738,47.158037,-122.296727,,
1712085202,17120852,,,,,,
1712086301,17120863,47.6101,-122.33746,47.641274,-122.125592,,
1712086302,17120863,,,,,,
1712090801,17120908,,,,,,
1712090802,17120908,,,,,,
1712090803,17120908,,,,,,
1712090804,17120908,,,,,,
1712091201,17120912,,,,,,
1712091202,17120912,,,,,,
1712092101,17120921,47.6066,-122.332984,47.687193,-122.355652,,
1712092102,17120921,47.665244,-122.317883,47.678001,-122.290696,,
1712092301,17120923,47.798613,-122.21494,,,,
1712093201,17120932,47.620901,-122.335713,47.650323,-122.301575,,
1712093202,17120932,47.655335,-122.30352,,,,
1712093203,17120932,,,,,,
1712099301,17120993,47.646084,-122.136352,47.673988,-122.121512,,
1712100001,17121000,,,,,,
1712100701,17121007,,,,,,
1712100702,17121007,47.640603,-122.127664,,,,
1712101801,17121018,47.654926,-122.3127,47.197243,-122.346934,47.654926,-122.3127
1712106701,17121067,,,,,,
1712107501,17121075,47.641522,-122.342915,,,,
1712111101,17121111,47.621167,-122.33545,47.615775,-122.337248,,
1712112001,17121120,47.429823,-122.250516,47.623952,-122.357771,,
1712112501,17121125,,,,,,
1712112502,17121125,47.417407,-122.243565,,,,
1712112503,17121125,,,,,47.185841,-122.014986
1712112504,17121125,,,,,47.187324,-122.031779
1712112701,17121127,,,,,,
1712113001,17121130,,,,,,
1712115501,17121155,47.67037,-122.120182,,,47.7589,-122.19065
1712115502,17121155,,,,,,
1712115503,17121155,,,,,,
1712115504,17121155,,,,,,
1712115505,17121155,,,,,,
1712115506,17121155,,,,,47.94454,-122.304581
1712121601,17121216,,,,,,
1712122201,17121222,47.605463,-122.332779,47.734408,-122.311255,,
1712124301,17121243,47.605778,-122.331844,,,,
1712124701,17121247,,,,,,
1712128701,17121287,47.643982,-122.132667,47.61015,-122.201516,,
1712128702,17121287,,,,,,
1712128801,17121288,47.655335,-122.30352,,,,
1712131501,17121315,,,,,,
1712134101,17121341,,,,,,
1712134102,17121341,47.193875,-122.235721,,,,
1712135801,17121358,,,,,,
1712135802,17121358,,,,,,
1712136101,17121361,,,,,,
1712136102,17121361,,,,,,
1712137301,17121373,47.606209,-122.332071,47.606209,-122.332071,47.482878,-122.217066
1712137601,17121376,47.626479,-122.205149,,,,
1712140201,17121402,,,,,,
1712140202,17121402,,,,,,
1712140901,17121409,47.663148,-122.298247,,,,
1712140902,17121409,,,,,,
1712142401,17121424,47.667006,-122.093195,47.802941,-122.196193,,
1712142402,17121424,47.612441,-122.337463,47.739808,-122.28802,,
1712143101,17121431,,,,,47.656541,-122.309056
1712143301,17121433,,,,,,
1712143302,17121433,,,,,,
1712143303,17121433,48.076925,-122.143491,,,,
1712143304,17121433,47.61873,-122.192413,,,,
1712143305,17121433,,,,,,
1712143306,17121433,,,,,,
1712144401,17121444,47.68352,-122.263607,47.68352,-122.263607,,
1712145901,17121459,47.622393,-122.362347,47.685807,-122.134379,,
1712145902,17121459,47.799687,-122.199148,,,,
1712145903,17121459,,,,,,
1712146001,17121460,47.603843,-122.330045,47.614625,-122.192325,,
1712146101,17121461,47.484721,-121.782763,47.575228,-122.159009,,
1712146102,17121461,47.611228,-122.340412,,,,
1712147301,17121473,47.663291,-122.375533,,,,
1712147302,17121473,47.609095,-122.332012,,,,
1712148601,17121486,47.616065,-122.33487,46.731923,-117.154212,,
1712150801,17121508,,,,,,
1712151701,17121517,47.602996,-122.329343,47.58108,-122.335939,,
1712151702,17121517,47.443861,-122.302234,47.46317,-122.299863,,
1712151801,17121518,,,,,,
1712151802,17121518,,,,,,
1712153901,17121539,,,,,,
1712153902,17121539,,,,,,
1712156801,17121568,47.650194,-122.13407,47.618217,-122.351832,,
1712156802,17121568,47.612322,-122.196561,,,,
1712157301,17121573,47.653498,-122.04939,,,,
1712157302,17121573,47.653498,-122.04939,,,,
1712157303,17121573,,,,,47.653498,-122.04939
1712162101,17121621,47.616643,-122.199643,47.701383,-122.178164,,
1712162102,17121621,47.766056,-122.122101,47.63797,-122.192317,,
1712164601,17121646,47.587122,-122.322178,47.615002,-122.345329,,
1712164602,17121646,47.63458,-122.324898,47.576227,-122.29703,,
1712164901,17121649,47.617692,-122.357743,,,,
1712164902,17121649,,,,,,
1712165501,17121655,47.605478,-122.33323,47.608643,-122.338805,,
1712165502,17121655,47.795915,-122.236934,47.763079,-122.287917,,
1712167701,17121677,,,,,,
1712167702,17121677,47.775955,-122.184759,,,,
1712168301,17121683,47.628928,-122.328874,47.638629,-122.127687,,
1712169201,17121692,47.571221,-122.326283,,,,
1712169202,17121692,,,,,,
1712173501,17121735,47.341772,-122.231331,47.380933,-122.234843,,
1712175901,17121759,47.615985,-122.341642,,,,
1712179101,17121791,47.611176,-122.320802,,,47.608055,-122.316793
1712181501,17121815,47.615349,-122.337975,47.652969,-122.142269,,
1712183101,17121831,,,,,,
1712184601,17121846,47.61513,-122.198044,,,,
1712184602,17121846,,,,,,
1712185601,17121856,47.598739,-122.331983,,,,
1712190001,17121900,47.614886,-122.193963,,,,
1712190002,17121900,,,,,,
1712190003,17121900,,,,,47.648359,-122.038451
1712190004,17121900,,,,,47.727509,-122.165494
1712190901,17121909,47.61513,-122.198044,47.653046,-122.135894,,
1712190902,17121909,47.670132,-122.197589,47.618209,-122.357624,,
1712192301,17121923,47.458141,-122.261121,47.536649,-122.303677,,
1712197401,17121974,,,,,,
1712201401,17122014,,,,,,
1712202401,17122024,47.676893,-122.205983,47.530101,-122.032619,,
1712202402,17122024,,,,,,
1712202403,17122024,47.676893,-122.205983,47.530101,-122.032619,,
1712202404,17122024,,,,,47.171765,-122.518458
1712202405,17122024,,,,,,
1712204001,17122040,47.559858,-122.342455,47.610201,-122.332534,,
1712204801,17122048,47.655826,-122.314898,,,47.655335,-122.30352
1712204802,17122048,,,,,47.655335,-122.30352
1712204803,17122048,47.652868,-122.310802,,,47.655335,-122.30352
1712209601,17122096,,,,,,
1712213301,17122133,47.44359,-122.296073,,,,
1712214601,17122146,,,,,,
1712218201,17122182,,,,,,
1712218202,17122182,47.145665,-122.492586,,,47.133562,-122.485854
1712218203,17122182,,,,,,
1712218901,17122189,47.326935,-122.579107,,,47.575258,-122.635213
1712218902,17122189,,,,,,
1712218903,17122189,,,,,,
1712219001,17122190,47.621167,-122.33545,,,,
1712219002,17122190,,,,,,
1712221101,17122211,,,,,,
1712221102,17122211,,,,,,
1712223601,17122236,47.644914,-122.142047,,,,
1712223602,17122236,47.615839,-122.200651,,,47.585321,-122.148745
1712223603,17122236,,,,,47.691744,-122.119791
1712223604,17122236,,,,,47.699306,-122.12509
1712225801,17122258,,,,,,
1712227101,17122271,,,,,,
1712227102,17122271,,,,,,
1712228001,17122280,,,,,,
1712228002,17122280,,,,,,
1712229601,17122296,47.606111,-122.339558,47.607283,-122.336093,,
1712229602,17122296,,,,,,
1712229901,17122299,,,,,47.608756,-122.335938
1712230501,17122305,47.615014,-122.338392,,,,
1712230502,17122305,,,,,,
1712230503,17122305,,,,,47.688543,-122.155693
1712230901,17122309,47.609095,-122.332012,,,,
1712230902,17122309,47.61015,-122.201516,,,,
1712233201,17122332,,,,,,
1712233202,17122332,,,,,47.655335,-122.30352
1712234801,17122348,47.624217,-122.33868,47.623618,-122.336753,,
1712234802,17122348,,,,,,
1712238001,17122380,,,,,,
1712241601,17122416,47.654513,-122.31621,,,,
1712242001,17122420,,,,,,
1712242002,17122420,47.667997,-122.095493,,,,
1712242601,17122426,47.259406,-122.51643,47.255328,-122.467713,,
1712242701,17122427,,,,,47.661748,-122.089246
1712242702,17122427,47.578614,-122.165291,47.652062,-122.14235,,
1712244001,17122440,47.623579,-122.190007,47.662565,-122.374227,,
1712246501,17122465,,,,,,
1712247601,17122476,,,,,,
1712247602,17122476,,,,,,
1712248701,17122487,47.681845,-122.146704,,,,
1712248702,17122487,47.607422,-122.335198,,,,
1712251601,17122516,47.614039,-122.194889,,,,
1712251602,17122516,,,,,,
1712251603,17122516,,,,,,
1712251604,17122516,,,,,,
1712252001,17122520,47.733481,-122.327281,,,,
1712252002,17122520,,,,,,
1712252003,17122520,,,,,47.698388,-122.332721
1712252004,17122520,47.548978,-122.019608,,,,
1712252005,17122520,,,,,47.65476,-122.349102
1712254101,17122541,47.633466,-122.326319,,,,
1712254102,17122541,47.66693,-122.384115,47.627312,-122.331609,,
1712254103,17122541,,,,,,
1712254701,17122547,,,,,,
1712254702,17122547,,,,,,
1712254703,17122547,,,,,,
1712255401,17122554,47.608859,-122.322088,47.603821,-122.324176,,
1712257101,17122571,47.256388,-122.464318,,,,
1712257102,17122571,47.240789,-122.455456,,,,
1712257103,17122571,,,,,47.305039,-122.423178
1712258101,17122581,,,,,,
1712259301,17122593,47.655335,-122.30352,47.655335,-122.30352,47.655335,-122.30352
1712259302,17122593,47.611141,-122.334465,,,,
1712260401,17122604,47.632359,-122.340916000,47.62557,-122.334388,,
1712260402,17122604,47.655335,-122.30352,,,,
1712260403,17122604,,,,,47.664689,-122.190922
1712260404,17122604,,,,,47.723592,-122.213386
1712260701,17122607,,,,,,
1712262601,17122626,47.614384,-122.315205,47.640673,-122.38211,,
1712262602,17122626,47.651976,-122.354941,47.610136,-122.342057,,
1712263401,17122634,47.655335,-122.30352,,,,
1712263901,17122639,47.615686,-122.335978,47.604984,-122.333867,,
1712268401,17122684,47.797234,-122.202913,,,,
1712272301,17122723,47.676343,-122.11953,47.654892,-122.30648,,
1712272302,17122723,,,,,,
1712275401,17122754,47.615498,-122.195001,47.629969,-122.183576,,
1712275402,17122754,47.688513,-122.148496,,,,
1712275701,17122757,,,,,,
1712276701,17122767,,,,,,
1712276702,17122767,47.609974,-122.328937,47.606209,-122.332071,,
1712279301,17122793,47.574065,-122.387093,47.661577,-122.293729,,
1712279302,17122793,47.620423,-122.349355,,,,
1712280301,17122803,47.648907,-122.342277,47.64871,-122.349165,,
1712282501,17122825,47.58108,-122.335939,,,,
1712283401,17122834,,,,,,
1712283402,17122834,,,,,,
1712284301,17122843,47.607828,-122.338124,47.648961,-122.34817,,
1712286201,17122862,47.61015,-122.201516,47.618671,-122.130475,47.625305,-122.322183
1712287201,17122872,47.608859,-122.322088,47.603448,-122.324834,47.608756,-122.335938
1712287202,17122872,,,,,,
1712288501,17122885,47.798707,-122.498192,47.741541,-122.224305,,
1712288502,17122885,,,,,47.655335,-122.30352
1712293901,17122939,47.650188,-122.306946,47.658839,-122.318284,,
1712294001,17122940,47.174804,-122.494112,47.158287,-122.297818,47.174804,-122.494112
1712296501,17122965,,,,,,
1712298701,17122987,,,,,,
1712300301,17123003,,,,,,
1712300401,17123004,,,,,,
1712300402,17123004,,,,,,
1712300801,17123008,47.639322,-122.128383,,,,
1712300802,17123008,,,,,,
1712300803,17123008,,,,,,
1712305001,17123050,,,,,,
1712306801,17123068,47.227911,-122.485272,,,,
1712306802,17123068,47.256513,-122.520043,,,,
1712310401,17123104,,,,,,
1712313501,17123135,47.920138,-122.270403,,,,
1712313801,17123138,,,,,,
1712313802,17123138,,,,,,
1712313803,17123138,,,,,47.585077,-122.315329
1712315801,17123158,,,,,,
1712315802,17123158,,,,,,
1712315803,17123158,,,,,,
1712315804,17123158,,,,,,
1712316101,17123161,,,,,,
1712317601,17123176,47.322322,-122.312622,47.482878,-122.217066,,
1712317602,17123176,,,,,,
1712317603,17123176,,,,,47.307323,-122.228453
1712319401,17123194,,,,,,
1712319402,17123194,,,,,,
1712320101,17123201,,,,,,
1712320102,17123201,47.61128,-122.335033,,,,
1712321101,17123211,47.61015,-122.201516,,,,
1712321102,17123211,,,,,,
1712321401,17123214,,,,,47.608756,-122.335938
1712321402,17123214,47.644516,-122.136812,,,,
1712321403,17123214,,,,,47.716552,-122.230708
1712321404,17123214,,,,,47.716552,-122.230708
1712321405,17123214,,,,,,
1712321501,17123215,,,,,,
1712321502,17123215,,,,,,
1712321601,17123216,47.658041,-122.140718,,,,
1712321602,17123216,,,,,,
1712323701,17123237,47.627312,-122.331609,47.610009,-122.329282,,
1712323702,17123237,47.687152,-122.150661,,,,
1712323703,17123237,,,,,47.573151,-122.290749
1712323704,17123237,,,,,,
1712324101,17123241,,,,,,
1712324102,17123241,47.639885,-122.139799,,,,
1712325101,17123251,,,,,,
1712325102,17123251,47.677364,-122.36082,47.626554,-122.351843,,
1712325201,17123252,47.604982,-122.329494,47.614625,-122.192325,,
1712325202,17123252,,,,,,
1712326601,17123266,47.645644,-122.13597,,,,
1712333901,17123339,,,,,,
1712335401,17123354,,,,,,
1712335402,17123354,,,,,,
1712337101,17123371,47.618032,-122.338858,,,,
1712337102,17123371,47.713748,-122.297982,,,,
1712338501,17123385,47.565007,-122.626977,,,,
1712338502,17123385,47.565007,-122.626977,,,,
1712340301,17123403,47.620173,-122.336256,,,,
1712340901,17123409,,,,,,
1712341001,17123410,,,,,,
1712345301,17123453,,,,,,
1712346301,17123463,,,,,,
1712347201,17123472,47.578626,-122.165462,,,,
1712347202,17123472,47.615646,-122.336072,,,,
1712348201,17123482,47.198236,-122.488625,47.236271,-122.430461,47.24458,-122.437618
1712348901,17123489,47.641365,-122.130593,,,,
1712349301,17123493,47.615349,-122.337975,,,,
1712350701,17123507,47.755079,-122.313425,47.976878,-122.208125,,
1712350702,17123507,47.706123,-122.325865,,,,
1712350703,17123507,,,,,,
1712354201,17123542,47.55221,-122.179186,47.601284,-122.310911,,
1712354202,17123542,,,,,,
1712354601,17123546,,,,,,
1712354602,17123546,47.639322,-122.128383,,,,
1712354603,17123546,,,,,,
1712355201,17123552,47.679869,-122.541688,,,,
1712355501,17123555,47.609667,-122.322627,,,47.747005,-122.357849
1712355502,17123555,47.698659,-122.343188,,,,
1712357501,17123575,47.577792,-122.166041,47.610321,-122.334135,,
1712357502,17123575,47.608559,-122.326379,47.553934,-122.332081,,
1712358001,17123580,47.622298,-122.339383,,,,
1712358002,17123580,47.611234,-122.334994,,,,
1712358003,17123580,,,,,47.655335,-122.30352
1712358401,17123584,47.607659,-122.334751,,,,
1712358402,17123584,,,,,,
1712358601,17123586,,,,,,
1712359701,17123597,,,,,,
1712359901,17123599,47.676487,-122.094409,47.65818,-122.140658,,
1712359902,17123599,,,,,,
1712361301,17123613,47.646066,-122.12569,,,,
1712364501,17123645,47.621015,-122.335864,,,,
1712364601,17123646,47.443535,-122.30164,47.774849,-122.344447,,
1712364602,17123646,,,,,,
1712365401,17123654,47.658185,-122.318323,,,47.585321,-122.148745
1712366801,17123668,47.673988,-122.121512,47.606209,-122.332071,,
1712366901,17123669,,,,,,
1712370701,17123707,,,,,,
1712372901,17123729,,,,,,
1712372902,17123729,47.597118,-122.328021,47.663281,-122.314523,,
1712377201,17123772,47.609917,-122.338267,,,,
1712377202,17123772,47.571954,-122.218103,,,,
1712377203,17123772,,,,,47.573832,-122.223512
1712377401,17123774,,,,,,
1712378301,17123783,47.544338,-122.041707,47.620188,-122.187343,,
1712378302,17123783,,,,,47.653331,-122.036042
1712379701,17123797,,,,,,
1712381401,17123814,47.926982,-122.227055,,,,
1712381402,17123814,,,,,47.924838,-122.221742
1712381403,17123814,,,,,47.924838,-122.221742
1712381601,17123816,47.615985,-122.341642,,,,
1712381602,17123816,47.598819,-122.330938,,,,
1712381603,17123816,,,,,47.657181,-122.337914
1712382801,17123828,,,,,,
1712382802,17123828,,,,,,
1712386801,17123868,47.67901,-122.136967,47.675232,-122.106361,,
1712388401,17123884,47.615796,-122.337262,,,,
1712391601,17123916,47.596999,-122.306049,47.621144,-122.341985,,
1712391602,17123916,,,,,47.596999,-122.306049
1712393601,17123936,47.645006,-122.122203,,,,
1712393602,17123936,,,,,,
1712393603,17123936,,,,,,
1712393604,17123936,47.666093,-122.10134,,,47.584918,-122.148642
1712395801,17123958,47.631664,-122.327082,,,,
1712398001,17123980,,,,,47.650694,-122.309134
1712398002,17123980,,,,,47.650694,-122.309134
1712399301,17123993,,,,,,
1712399302,17123993,47.641739,-122.139084,,,,
1712399303,17123993,,,,,47.655335,-122.30352
1712403601,17124036,,,,,,
1712403602,17124036,,,,,,
1712403901,17124039,47.616231,-122.340205,,,,
1712403902,17124039,,,,,,
1712403903,17124039,,,,,47.517284,-122.196651
1712403904,17124039,,,,,47.514282,-122.165911
1712405301,17124053,,,,,,
1712405302,17124053,,,,,,
1712405303,17124053,,,,,47.558891,-122.155358
1712406201,17124062,47.673988,-122.121512,47.606209,-122.332071,,
1712406202,17124062,47.673988,-122.121512,47.673988,-122.121512,,
1712406203,17124062,,,,,,
1712406401,17124064,47.652501,-122.304841,,,47.652501,-122.304841
1712409101,17124091,47.794262,-122.203156,,,,
1712409102,17124091,47.65879,-122.141763,47.58108,-122.335939,,
1712409301,17124093,47.609095,-122.332012,,,,
1712409302,17124093,49.282729,-123.120738,,,,
1712409303,17124093,,,,,47.683751,-122.373233
1712414201,17124142,47.429138,-122.295402,,,,
1712414202,17124142,,,,,47.627474,-122.211662
1712415901,17124159,,,,,,
1712415902,17124159,,,,,,
1712417201,17124172,47.677847,-122.091303,47.65818,-122.140658,,
1712417202,17124172,47.67668,-122.131192,47.644026,-122.142874,,
1712417203,17124172,,,,,,
1712418401,17124184,,,,,,
1712418402,17124184,,,,,,
1712420401,17124204,,,,,,
1712420402,17124204,,,,,,
1712421101,17124211,47.664408,-122.14309,,,,
1712423901,17124239,47.614358,-122.338864,,,,
1712427301,17124273,47.61015,-122.201516,47.632327,-122.356864,,
1712427302,17124273,47.606209,-122.332071,,,,
1712431101,17124311,,,,,,
1712431501,17124315,47.04413,-122.836735,,,47.134243,-122.485732
1712431502,17124315,47.123974,-122.600452,,,47.134243,-122.485732
1712431601,17124316,47.203681,-121.989413,,,,
1712431602,17124316,47.16269,-122.469855,,,,
1712432401,17124324,47.647895,-122.338127,47.649696,-122.352912,,
1712432402,17124324,,,,,,
1712432403,17124324,,,,,47.676649,-122.380499
1712434201,17124342,,,,,,
1712434202,17124342,47.380125,-122.233899,,,,
1712434203,17124342,,,,,47.27789,-122.3145
1712435001,17124350,47.584087,-122.13065,,,,
1712435002,17124350,,,,,,
1712435003,17124350,,,,,47.640347,-122.173576
1712435201,17124352,,,,,,
1712436001,17124360,,,,,,
1712436002,17124360,,,,,,
1712437701,17124377,47.643611,-122.198998,,,,
1712437702,17124377,,,,,,
1712437703,17124377,,,,,47.685116,-122.284873
1712439801,17124398,,,,,,
1712439802,17124398,,,,,,
1712441101,17124411,,,,,,
1712441102,17124411,,,,,,
1712445801,17124458,47.642858,-122.121488,,,,
1712445802,17124458,,,,,,
1712446401,17124464,47.313285,-122.177069,,,,
1712446402,17124464,,,,,,
1712446601,17124466,47.64312,-122.135828,,,,
1712446602,17124466,,,,,,
1712446603,17124466,,,,,,
1712446604,17124466,,,,,,
1712450001,17124500,47.603448,-122.324834,,,,
1712454301,17124543,47.641365,-122.130593,,,,
1712454302,17124543,,,,,,
1712456501,17124565,,,,,,
1712456502,17124565,47.673988,-122.121512,,,,
1712457301,17124573,47.611623,-122.335342,47.792196,-122.195232,,
1712458301,17124583,,,,,,
1712458801,17124588,,,,,,
1712458802,17124588,,,,,,
1712459701,17124597,,,,,,
1712461701,17124617,47.676098,-122.205179,,,,
1712462501,17124625,47.261459,-122.506748,,,,
1712462502,17124625,47.19961,-122.491445,,,,
1712462801,17124628,47.613431,-122.196647,47.67278,-122.107419,,
1712463701,17124637,47.607058,-122.336067,,,,
1712468801,17124688,47.647003,-122.133147,47.654056,-122.133704,,
1712468802,17124688,,,,,,
1712468803,17124688,,,,,47.719559,-122.230605
1712469601,17124696,47.603301,-122.333911,,,,
1712471301,17124713,47.605816,-122.331975,47.655817,-122.341971,,
1712471302,17124713,47.633034,-122.133209,,,,
1712472201,17124722,,,,,,
1712474601,17124746,,,,,,
1712474602,17124746,47.234362,-122.462635,47.380933,-122.234843,,
1712474603,17124746,,,,,47.239266,-122.357066
1712474604,17124746,,,,,47.239266,-122.357066
1712475401,17124754,,,,,,
1712475402,17124754,,,,,,
1712476501,17124765,47.619054,-122.336393,,,,
1712481301,17124813,,,,,,
1712481302,17124813,,,,,,
1712485401,17124854,,,,,,
1712485402,17124854,47.590276,-122.337903,,,,
1712485403,17124854,,,,,47.327577,-122.324978
1712485404,17124854,,,,,,
1712486101,17124861,47.843785,-122.002219,,,,
1712486102,17124861,47.943939,-122.105248,,,,
1712486103,17124861,,,,,47.870613,-121.800607
1712486201,17124862,,,,,,
1712486202,17124862,,,,,,
1712486203,17124862,,,,,47.624879,-122.521001
1712486204,17124862,,,,,47.645167,-122.528887
1712487501,17124875,,,,,,
1712493901,17124939,,,,,,
1712493902,17124939,47.663148,-122.298247,,,,
1712493903,17124939,,,,,47.562912,-122.385077
1712494301,17124943,47.605838,-122.334683,47.613834,-122.196758,,
1712494302,17124943,47.602277,-122.332021,,,,
1712494401,17124944,47.639322,-122.128383,,,,
1712494402,17124944,,,,,,
1712495001,17124950,47.67037,-122.120182,,,,
1712495002,17124950,,,,,,
1712495003,17124950,,,,,47.675655,-122.130623
1712495004,17124950,,,,,,
1712496201,17124962,,,,,,
1712496202,17124962,47.613905,-122.343509,47.579136,-122.155251,,
1712497201,17124972,47.582455,-122.162197,,,,
1712499601,17124996,,,,,,
1712499602,17124996,,,,,,
1712505601,17125056,,,,,,
1712505602,17125056,,,,,47.655335,-122.30352
1712507701,17125077,,,,,,
1712510201,17125102,47.556047,-122.333284,,,,
1712511401,17125114,,,,,,
1712511601,17125116,47.70859,-122.323235,47.252877,-122.444291,,
1712515001,17125150,,,,,,
1712524901,17125249,,,,,47.659101,-122.308602
1712525901,17125259,,,,,,
1712526901,17125269,47.621781,-122.336499,,,,
1712526902,17125269,47.616231,-122.340205,,,,
1712527101,17125271,47.641802,-122.133309,,,,
1712527102,17125271,,,,,,
1712527103,17125271,,,,,47.670191,-122.159315
1712527104,17125271,,,,,47.662091,-122.138285
1712528601,17125286,47.813377,-122.325889,47.57129,-122.223456,,
1712528602,17125286,47.48101,-122.21278,,,,
1712529701,17125297,,,,,,
1712529702,17125297,,,,,,
1712530401,17125304,47.622485,-122.36377,47.516942,-122.301218,,
1712530402,17125304,,,,,,
1712530403,17125304,,,,,47.509344,-122.374077
1712530404,17125304,,,,,47.509344,-122.374077
1712530405,17125304,,,,,,
1712532701,17125327,,,,,,
1712533301,17125333,,,,,,
1712533302,17125333,47.658058,-122.712391,47.565007,-122.626977,,
1712533303,17125333,,,,,,
1712533304,17125333,,,,,,
1712539101,17125391,47.659807,-122.313457,47.655749,-122.380634,,
1712539102,17125391,47.610679,-122.334938,47.718928,-122.294753,,
1712540701,17125407,47.805018,-122.337796,47.658097,-122.31365,47.64958,-122.361537
1712540702,17125407,47.618366,-122.337975,,,,
1712540703,17125407,47.660503,-122.310441,,,47.655821,-122.310365
1712541001,17125410,47.616669,-122.335703,,,47.650694,-122.309134
1712541901,17125419,,,,,,
1712543901,17125439,47.643121,-122.129078,,,,
1712544301,17125443,47.646495,-122.138974,47.798737,-122.286277,,
1712546501,17125465,47.663664,-122.315571,,,,
1712546502,17125465,,,,,,
1712547201,17125472,47.634372,-122.339659,,,,
1712547501,17125475,,,,,,
1712547502,17125475,,,,,,
1712547601,17125476,,,,,,
1712547602,17125476,,,,,,
1712547701,17125477,47.636015,-122.130302,,,,
1712548301,17125483,,,,,,
1712548302,17125483,47.708186,-122.180513,,,,
1712548801,17125488,,,,,,
